InvoiceID	CustomerID	BillToCustomerID	OrderID	DeliveryMethodID	ContactPersonID	AccountsPersonID	SalespersonPersonID	PackedByPersonID	InvoiceDate	CustomerPurchaseOrderNumber	IsCreditNote	CreditNoteReason	Comments	DeliveryInstructions	InternalComments	TotalDryItems	TotalChillerItems	DeliveryRun	RunPosition	ReturnedDeliveryData	ConfirmedDeliveryTime	ConfirmedReceivedBy	LastEditedBy	LastEditedWhen	LoadDatetime
38	910	910	41	3	3110	3110	15	14	2013-01-01	15267	false	""	""	Unit 18, 469 Valbe Road	""	1	0	""	""	"{\"Events\": [{ \"Event\":\"Ready for collection\",\"EventTime\":\"2013-01-01T12:00:00\",\"ConNote\":\"EAN-125-1088\"},{ \"Event\":\"DeliveryAttempt\",\"EventTime\":\"2013-01-02T10:10:00\",\"ConNote\":\"EAN-125-1088\",\"DriverID\":15,\"Latitude\":29.3791112,\"Longitude\":-90.2600787,\"Status\":\"Delivered\"}],\"DeliveredWhen\":\"2013-01-02T10:10:00\",\"ReceivedBy\":\"Elina Kaleja\"}"	2013-01-02T10:10:00.000+02:00	Elina Kaleja	15	2013-01-02T07:00:00.000+02:00	2014
39	545	401	42	3	2289	2001	8	14	2013-01-01	12781	false	""	""	Unit 90, 1984 Esposito Road	""	3	0	""	""	"{\"Events\": [{ \"Event\":\"Ready for collection\",\"EventTime\":\"2013-01-01T12:00:00\",\"ConNote\":\"EAN-125-1089\"},{ \"Event\":\"DeliveryAttempt\",\"EventTime\":\"2013-01-02T10:15:00\",\"ConNote\":\"EAN-125-1089\",\"DriverID\":15,\"Latitude\":41.1216623,\"Longitude\":-93.7249413,\"Comment\":\"Receiver not present\"}],\"DeliveredWhen\":\"2013-01-02T10:15:00\",\"ReceivedBy\":\"Mina Bagheri\"}"	2013-01-02T10:15:00.000+02:00	Mina Bagheri	15	2013-01-02T07:00:00.000+02:00	2014
40	1000	1000	43	3	3200	3200	20	14	2013-01-01	17334	false	""	""	Unit 20, 1253 Rahimi Lane	""	2	0	""	""	"{\"Events\": [{ \"Event\":\"Ready for collection\",\"EventTime\":\"2013-01-01T12:00:00\",\"ConNote\":\"EAN-125-1090\"},{ \"Event\":\"DeliveryAttempt\",\"EventTime\":\"2013-01-02T10:20:00\",\"ConNote\":\"EAN-125-1090\",\"DriverID\":15,\"Latitude\":36.4970385,\"Longitude\":-99.9866880,\"Status\":\"Delivered\"}],\"DeliveredWhen\":\"2013-01-02T10:20:00\",\"ReceivedBy\":\"Krishnam Allu\"}"	2013-01-02T10:20:00.000+02:00	Krishnam Allu	15	2013-01-02T07:00:00.000+02:00	2014
41	415	401	44	3	2029	2001	13	14	2013-01-01	16645	false	""	""	Unit 77, 1555 Negi Crescent	""	2	0	""	""	"{\"Events\": [{ \"Event\":\"Ready for collection\",\"EventTime\":\"2013-01-01T12:00:00\",\"ConNote\":\"EAN-125-1091\"},{ \"Event\":\"DeliveryAttempt\",\"EventTime\":\"2013-01-02T10:25:00\",\"ConNote\":\"EAN-125-1091\",\"DriverID\":15,\"Latitude\":33.7167949,\"Longitude\":-82.4398499,\"Status\":\"Delivered\"}],\"DeliveredWhen\":\"2013-01-02T10:25:00\",\"ReceivedBy\":\"Maurice English\"}"	2013-01-02T10:25:00.000+02:00	Maurice English	15	2013-01-02T07:00:00.000+02:00	2014
42	423	401	18	3	2045	2001	2	2	2013-01-02	13260	false	""	""	Unit 30, 295 Rosberg Avenue	""	3	0	""	""	"{\"Events\": [{ \"Event\":\"Ready for collection\",\"EventTime\":\"2013-01-02T12:00:00\",\"ConNote\":\"EAN-125-1092\"},{ \"Event\":\"DeliveryAttempt\",\"EventTime\":\"2013-01-03T07:05:00\",\"ConNote\":\"EAN-125-1092\",\"DriverID\":17,\"Latitude\":38.7750070,\"Longitude\":-95.1863603,\"Status\":\"Delivered\"}],\"DeliveredWhen\":\"2013-01-03T07:05:00\",\"ReceivedBy\":\"Aamdaal Kamasamudram\"}"	2013-01-03T07:05:00.000+02:00	Aamdaal Kamasamudram	17	2013-01-03T07:00:00.000+02:00	2014
43	463	401	21	3	2125	2001	6	2	2013-01-02	16070	false	""	""	Shop 57, 521 Arslan Street	""	2	0	""	""	"{\"Events\": [{ \"Event\":\"Ready for collection\",\"EventTime\":\"2013-01-02T12:00:00\",\"ConNote\":\"EAN-125-1093\"},{ \"Event\":\"DeliveryAttempt\",\"EventTime\":\"2013-01-03T07:10:00\",\"ConNote\":\"EAN-125-1093\",\"DriverID\":17,\"Latitude\":35.3058311,\"Longitude\":-94.7897384,\"Status\":\"Delivered\"}],\"DeliveredWhen\":\"2013-01-03T07:10:00\",\"ReceivedBy\":\"Daedeepya Thota\"}"	2013-01-03T07:10:00.000+02:00	Daedeepya Thota	17	2013-01-03T07:00:00.000+02:00	2014
44	467	401	31	3	2133	2001	2	2	2013-01-02	14159	false	""	""	Shop 93, 1947 ozCelik Road	""	2	0	""	""	"{\"Events\": [{ \"Event\":\"Ready for collection\",\"EventTime\":\"2013-01-02T12:00:00\",\"ConNote\":\"EAN-125-1094\"},{ \"Event\":\"DeliveryAttempt\",\"EventTime\":\"2013-01-03T07:15:00\",\"ConNote\":\"EAN-125-1094\",\"DriverID\":17,\"Latitude\":40.8728411,\"Longitude\":-78.7241960,\"Status\":\"Delivered\"}],\"DeliveredWhen\":\"2013-01-03T07:15:00\",\"ReceivedBy\":\"Pongrit Srisati\"}"	2013-01-03T07:15:00.000+02:00	Pongrit Srisati	17	2013-01-03T07:00:00.000+02:00	2014
45	832	832	45	3	3032	3032	2	2	2013-01-02	12126	false	""	""	Suite 24, 1345 Jun Avenue	""	1	0	""	""	"{\"Events\": [{ \"Event\":\"Ready for collection\",\"EventTime\":\"2013-01-02T12:00:00\",\"ConNote\":\"EAN-125-1095\"},{ \"Event\":\"DeliveryAttempt\",\"EventTime\":\"2013-01-03T07:20:00\",\"ConNote\":\"EAN-125-1095\",\"DriverID\":17,\"Latitude\":41.3617214,\"Longitude\":-81.4695602,\"Status\":\"Delivered\"}],\"DeliveredWhen\":\"2013-01-03T07:20:00\",\"ReceivedBy\":\"Aakriti Byrraju\"}"	2013-01-03T07:20:00.000+02:00	Aakriti Byrraju	17	2013-01-03T07:00:00.000+02:00	2014
46	803	803	46	3	3003	3003	8	2	2013-01-02	15342	false	""	""	Unit 7, 844 Magnusson Lane	""	2	0	""	""	"{\"Events\": [{ \"Event\":\"Ready for collection\",\"EventTime\":\"2013-01-02T12:00:00\",\"ConNote\":\"EAN-125-1096\"},{ \"Event\":\"DeliveryAttempt\",\"EventTime\":\"2013-01-03T07:25:00\",\"ConNote\":\"EAN-125-1096\",\"DriverID\":17,\"Latitude\":40.8657308,\"Longitude\":-120.4602262,\"Status\":\"Delivered\"}],\"DeliveredWhen\":\"2013-01-03T07:25:00\",\"ReceivedBy\":\"Bala Dixit\"}"	2013-01-03T07:25:00.000+02:00	Bala Dixit	17	2013-01-03T07:00:00.000+02:00	2014
47	105	1	47	3	1209	1001	7	2	2013-01-02	12211	false	""	""	Unit 60, 1158 Hrastovsek Boulevard	""	3	0	""	""	"{\"Events\": [{ \"Event\":\"Ready for collection\",\"EventTime\":\"2013-01-02T12:00:00\",\"ConNote\":\"EAN-125-1097\"},{ \"Event\":\"DeliveryAttempt\",\"EventTime\":\"2013-01-03T07:30:00\",\"ConNote\":\"EAN-125-1097\",\"DriverID\":17,\"Latitude\":33.4848451,\"Longitude\":-89.3606259,\"Status\":\"Delivered\"}],\"DeliveredWhen\":\"2013-01-03T07:30:00\",\"ReceivedBy\":\"Sung-Hwan Hwang\"}"	2013-01-03T07:30:00.000+02:00	Sung-Hwan Hwang	17	2013-01-03T07:00:00.000+02:00	2014
48	905	905	48	3	3105	3105	3	2	2013-01-02	10369	false	""	""	Shop 30, 1476 Poddar Lane	""	2	0	""	""	"{\"Events\": [{ \"Event\":\"Ready for collection\",\"EventTime\":\"2013-01-02T12:00:00\",\"ConNote\":\"EAN-125-1098\"},{ \"Event\":\"DeliveryAttempt\",\"EventTime\":\"2013-01-03T07:35:00\",\"ConNote\":\"EAN-125-1098\",\"DriverID\":17,\"Latitude\":45.7849627,\"Longitude\":-93.5569028,\"Status\":\"Delivered\"}],\"DeliveredWhen\":\"2013-01-03T07:35:00\",\"ReceivedBy\":\"Sara Huiting\"}"	2013-01-03T07:35:00.000+02:00	Sara Huiting	17	2013-01-03T07:00:00.000+02:00	2014
49	575	401	49	3	2349	2001	8	2	2013-01-02	17913	false	""	""	Shop 227, 178 Bhogireddy Boulevard	""	1	0	""	""	"{\"Events\": [{ \"Event\":\"Ready for collection\",\"EventTime\":\"2013-01-02T12:00:00\",\"ConNote\":\"EAN-125-1099\"},{ \"Event\":\"DeliveryAttempt\",\"EventTime\":\"2013-01-03T07:40:00\",\"ConNote\":\"EAN-125-1099\",\"DriverID\":17,\"Latitude\":42.5422939,\"Longitude\":-76.6660589,\"Status\":\"Delivered\"}],\"DeliveredWhen\":\"2013-01-03T07:40:00\",\"ReceivedBy\":\"Dattaatraeya Tottempudi\"}"	2013-01-03T07:40:00.000+02:00	Dattaatraeya Tottempudi	17	2013-01-03T07:00:00.000+02:00	2014
50	964	964	50	3	3164	3164	7	2	2013-01-02	14518	false	""	""	Suite 24, 1300 Sonkar Road	""	1	0	""	""	"{\"Events\": [{ \"Event\":\"Ready for collection\",\"EventTime\":\"2013-01-02T12:00:00\",\"ConNote\":\"EAN-125-1100\"},{ \"Event\":\"DeliveryAttempt\",\"EventTime\":\"2013-01-03T07:45:00\",\"ConNote\":\"EAN-125-1100\",\"DriverID\":17,\"Latitude\":28.4624986,\"Longitude\":-82.1948076,\"Status\":\"Delivered\"}],\"DeliveredWhen\":\"2013-01-03T07:45:00\",\"ReceivedBy\":\"Ingrida Zeltina\"}"	2013-01-03T07:45:00.000+02:00	Ingrida Zeltina	17	2013-01-03T07:00:00.000+02:00	2014
51	77	1	51	3	1153	1001	7	2	2013-01-02	17577	false	""	""	Unit 176, 1675 Ribeiro Street	""	1	0	""	""	"{\"Events\": [{ \"Event\":\"Ready for collection\",\"EventTime\":\"2013-01-02T12:00:00\",\"ConNote\":\"EAN-125-1101\"},{ \"Event\":\"DeliveryAttempt\",\"EventTime\":\"2013-01-03T07:50:00\",\"ConNote\":\"EAN-125-1101\",\"DriverID\":17,\"Latitude\":30.9913064,\"Longitude\":-83.3726575,\"Status\":\"Delivered\"}],\"DeliveredWhen\":\"2013-01-03T07:50:00\",\"ReceivedBy\":\"Airi Vassiljev\"}"	2013-01-03T07:50:00.000+02:00	Airi Vassiljev	17	2013-01-03T07:00:00.000+02:00	2014
52	191	1	52	3	1381	1001	20	2	2013-01-02	18030	false	""	""	Suite 169, 946 Reddy Street	""	1	0	""	""	"{\"Events\": [{ \"Event\":\"Ready for collection\",\"EventTime\":\"2013-01-02T12:00:00\",\"ConNote\":\"EAN-125-1102\"},{ \"Event\":\"DeliveryAttempt\",\"EventTime\":\"2013-01-03T07:55:00\",\"ConNote\":\"EAN-125-1102\",\"DriverID\":17,\"Latitude\":33.1865071,\"Longitude\":-84.2113095,\"Status\":\"Delivered\"}],\"DeliveredWhen\":\"2013-01-03T07:55:00\",\"ReceivedBy\":\"Ester Ahmadian\"}"	2013-01-03T07:55:00.000+02:00	Ester Ahmadian	17	2013-01-03T07:00:00.000+02:00	2014
53	586	401	53	3	2371	2001	3	2	2013-01-02	17639	false	""	""	Shop 204, 167 Kubatova Lane	""	4	0	""	""	"{\"Events\": [{ \"Event\":\"Ready for collection\",\"EventTime\":\"2013-01-02T12:00:00\",\"ConNote\":\"EAN-125-1103\"},{ \"Event\":\"DeliveryAttempt\",\"EventTime\":\"2013-01-03T08:00:00\",\"ConNote\":\"EAN-125-1103\",\"DriverID\":17,\"Latitude\":29.1924772,\"Longitude\":-81.9173071,\"Status\":\"Delivered\"}],\"DeliveredWhen\":\"2013-01-03T08:00:00\",\"ReceivedBy\":\"Anete Kundzina\"}"	2013-01-03T08:00:00.000+02:00	Anete Kundzina	17	2013-01-03T07:00:00.000+02:00	2014
54	529	401	54	3	2257	2001	15	2	2013-01-02	10941	false	""	""	Suite 270, 1281 Kalejs Crescent	""	1	0	""	""	"{\"Events\": [{ \"Event\":\"Ready for collection\",\"EventTime\":\"2013-01-02T12:00:00\",\"ConNote\":\"EAN-125-1104\"},{ \"Event\":\"DeliveryAttempt\",\"EventTime\":\"2013-01-03T08:05:00\",\"ConNote\":\"EAN-125-1104\",\"DriverID\":17,\"Latitude\":32.8706936,\"Longitude\":-83.4887852,\"Status\":\"Delivered\"}],\"DeliveredWhen\":\"2013-01-03T08:05:00\",\"ReceivedBy\":\"Seo-yeon Rim\"}"	2013-01-03T08:05:00.000+02:00	Seo-yeon Rim	17	2013-01-03T07:00:00.000+02:00	2014
55	473	401	55	3	2145	2001	13	2	2013-01-02	16374	false	""	""	Suite 203, 229 Cao Lane	""	3	0	""	""	"{\"Events\": [{ \"Event\":\"Ready for collection\",\"EventTime\":\"2013-01-02T12:00:00\",\"ConNote\":\"EAN-125-1105\"},{ \"Event\":\"DeliveryAttempt\",\"EventTime\":\"2013-01-03T08:10:00\",\"ConNote\":\"EAN-125-1105\",\"DriverID\":17,\"Latitude\":39.3946303,\"Longitude\":-120.0213080,\"Status\":\"Delivered\"}],\"DeliveredWhen\":\"2013-01-03T08:10:00\",\"ReceivedBy\":\"Doru Munteanu\"}"	2013-01-03T08:10:00.000+02:00	Doru Munteanu	17	2013-01-03T07:00:00.000+02:00	2014
56	870	870	56	3	3070	3070	8	2	2013-01-02	17521	false	""	""	Shop 10, 353 Gomes Avenue	""	2	0	""	""	"{\"Events\": [{ \"Event\":\"Ready for collection\",\"EventTime\":\"2013-01-02T12:00:00\",\"ConNote\":\"EAN-125-1106\"},{ \"Event\":\"DeliveryAttempt\",\"EventTime\":\"2013-01-03T08:15:00\",\"ConNote\":\"EAN-125-1106\",\"DriverID\":17,\"Latitude\":47.8528740,\"Longitude\":-122.3334669,\"Status\":\"Delivered\"}],\"DeliveredWhen\":\"2013-01-03T08:15:00\",\"ReceivedBy\":\"In-Su Bae\"}"	2013-01-03T08:15:00.000+02:00	In-Su Bae	17	2013-01-03T07:00:00.000+02:00	2014
57	414	401	57	3	2027	2001	2	2	2013-01-02	10690	false	""	""	Unit 212, 1837 Vasiljevic Boulevard	""	1	0	""	""	"{\"Events\": [{ \"Event\":\"Ready for collection\",\"EventTime\":\"2013-01-02T12:00:00\",\"ConNote\":\"EAN-125-1107\"},{ \"Event\":\"DeliveryAttempt\",\"EventTime\":\"2013-01-03T08:20:00\",\"ConNote\":\"EAN-125-1107\",\"DriverID\":17,\"Latitude\":39.9342780,\"Longitude\":-75.3901933,\"Status\":\"Delivered\"}],\"DeliveredWhen\":\"2013-01-03T08:20:00\",\"ReceivedBy\":\"Lan Chu\"}"	2013-01-03T08:20:00.000+02:00	Lan Chu	17	2013-01-03T07:00:00.000+02:00	2014
58	910	910	58	3	3110	3110	8	2	2013-01-02	10255	false	""	""	Unit 18, 469 Valbe Road	""	3	0	""	""	"{\"Events\": [{ \"Event\":\"Ready for collection\",\"EventTime\":\"2013-01-02T12:00:00\",\"ConNote\":\"EAN-125-1108\"},{ \"Event\":\"DeliveryAttempt\",\"EventTime\":\"2013-01-03T08:25:00\",\"ConNote\":\"EAN-125-1108\",\"DriverID\":17,\"Latitude\":29.3791112,\"Longitude\":-90.2600787,\"Status\":\"Delivered\"}],\"DeliveredWhen\":\"2013-01-03T08:25:00\",\"ReceivedBy\":\"Elina Kaleja\"}"	2013-01-03T08:25:00.000+02:00	Elina Kaleja	17	2013-01-03T07:00:00.000+02:00	2014
59	949	949	59	3	3149	3149	7	2	2013-01-02	16825	false	""	""	Suite 7, 493 Bjorklund Road	""	3	0	""	""	"{\"Events\": [{ \"Event\":\"Ready for collection\",\"EventTime\":\"2013-01-02T12:00:00\",\"ConNote\":\"EAN-125-1109\"},{ \"Event\":\"DeliveryAttempt\",\"EventTime\":\"2013-01-03T08:30:00\",\"ConNote\":\"EAN-125-1109\",\"DriverID\":17,\"Latitude\":28.9685817,\"Longitude\":-95.4552208,\"Status\":\"Delivered\"}],\"DeliveredWhen\":\"2013-01-03T08:30:00\",\"ReceivedBy\":\"Seo-yun Paik\"}"	2013-01-03T08:30:00.000+02:00	Seo-yun Paik	17	2013-01-03T07:00:00.000+02:00	2014
60	973	973	60	3	3173	3173	14	2	2013-01-02	12227	false	""	""	Suite 25, 1742 Valbe Avenue	""	2	0	""	""	"{\"Events\": [{ \"Event\":\"Ready for collection\",\"EventTime\":\"2013-01-02T12:00:00\",\"ConNote\":\"EAN-125-1110\"},{ \"Event\":\"DeliveryAttempt\",\"EventTime\":\"2013-01-03T08:35:00\",\"ConNote\":\"EAN-125-1110\",\"DriverID\":17,\"Latitude\":39.3034346,\"Longitude\":-77.9827756,\"Status\":\"Delivered\"}],\"DeliveredWhen\":\"2013-01-03T08:35:00\",\"ReceivedBy\":\"Kumar Kamei\"}"	2013-01-03T08:35:00.000+02:00	Kumar Kamei	17	2013-01-03T07:00:00.000+02:00	2014
61	884	884	61	3	3084	3084	13	2	2013-01-02	16793	false	""	""	Unit 17, 1957 Nantakarn Avenue	""	1	0	""	""	"{\"Events\": [{ \"Event\":\"Ready for collection\",\"EventTime\":\"2013-01-02T12:00:00\",\"ConNote\":\"EAN-125-1111\"},{ \"Event\":\"DeliveryAttempt\",\"EventTime\":\"2013-01-03T08:40:00\",\"ConNote\":\"EAN-125-1111\",\"DriverID\":17,\"Latitude\":39.0350000,\"Longitude\":-87.0530000,\"Status\":\"Delivered\"}],\"DeliveredWhen\":\"2013-01-03T08:40:00\",\"ReceivedBy\":\"Anindya Ghatak\"}"	2013-01-03T08:40:00.000+02:00	Anindya Ghatak	17	2013-01-03T07:00:00.000+02:00	2014
62	173	1	62	3	1345	1001	7	2	2013-01-02	12467	false	""	""	Unit 235, 822 Shasthri Road	""	1	0	""	""	"{\"Events\": [{ \"Event\":\"Ready for collection\",\"EventTime\":\"2013-01-02T12:00:00\",\"ConNote\":\"EAN-125-1112\"},{ \"Event\":\"DeliveryAttempt\",\"EventTime\":\"2013-01-03T08:45:00\",\"ConNote\":\"EAN-125-1112\",\"DriverID\":17,\"Latitude\":41.5964825,\"Longitude\":-73.9109700,\"Status\":\"Delivered\"}],\"DeliveredWhen\":\"2013-01-03T08:45:00\",\"ReceivedBy\":\"Raju Atluri\"}"	2013-01-03T08:45:00.000+02:00	Raju Atluri	17	2013-01-03T07:00:00.000+02:00	2014
63	189	1	63	3	1377	1001	15	2	2013-01-02	11503	false	""	""	Suite 49, 1847 Alladi Street	""	1	0	""	""	"{\"Events\": [{ \"Event\":\"Ready for collection\",\"EventTime\":\"2013-01-02T12:00:00\",\"ConNote\":\"EAN-125-1113\"},{ \"Event\":\"DeliveryAttempt\",\"EventTime\":\"2013-01-03T08:50:00\",\"ConNote\":\"EAN-125-1113\",\"DriverID\":17,\"Latitude\":41.2459149,\"Longitude\":-75.8813075,\"Status\":\"Delivered\"}],\"DeliveredWhen\":\"2013-01-03T08:50:00\",\"ReceivedBy\":\"Sara Charlton\"}"	2013-01-03T08:50:00.000+02:00	Sara Charlton	17	2013-01-03T07:00:00.000+02:00	2014
64	497	401	64	3	2193	2001	6	2	2013-01-02	17783	false	""	""	Shop 144, 1774 ChÃ¡vez Road	""	1	0	""	""	"{\"Events\": [{ \"Event\":\"Ready for collection\",\"EventTime\":\"2013-01-02T12:00:00\",\"ConNote\":\"EAN-125-1114\"},{ \"Event\":\"DeliveryAttempt\",\"EventTime\":\"2013-01-03T08:55:00\",\"ConNote\":\"EAN-125-1114\",\"DriverID\":17,\"Latitude\":34.1092876,\"Longitude\":-82.2492911,\"Comment\":\"Receiver not present\"}],\"DeliveredWhen\":\"2013-01-03T08:55:00\",\"ReceivedBy\":\"Vitezslav Holy\"}"	2013-01-03T08:55:00.000+02:00	Vitezslav Holy	17	2013-01-03T07:00:00.000+02:00	2014
65	484	401	65	3	2167	2001	20	2	2013-01-02	13042	false	""	""	Suite 250, 261 Celmina Street	""	4	0	""	""	"{\"Events\": [{ \"Event\":\"Ready for collection\",\"EventTime\":\"2013-01-02T12:00:00\",\"ConNote\":\"EAN-125-1115\"},{ \"Event\":\"DeliveryAttempt\",\"EventTime\":\"2013-01-03T09:00:00\",\"ConNote\":\"EAN-125-1115\",\"DriverID\":17,\"Latitude\":34.7787300,\"Longitude\":-82.3101190,\"Status\":\"Delivered\"}],\"DeliveredWhen\":\"2013-01-03T09:00:00\",\"ReceivedBy\":\"Am Lo\"}"	2013-01-03T09:00:00.000+02:00	Am Lo	17	2013-01-03T07:00:00.000+02:00	2014
66	89	1	66	3	1177	1001	8	2	2013-01-02	10411	false	""	""	Shop 7, 249 Arvidsson Avenue	""	1	0	""	""	"{\"Events\": [{ \"Event\":\"Ready for collection\",\"EventTime\":\"2013-01-02T12:00:00\",\"ConNote\":\"EAN-125-1116\"},{ \"Event\":\"DeliveryAttempt\",\"EventTime\":\"2013-01-03T09:05:00\",\"ConNote\":\"EAN-125-1116\",\"DriverID\":17,\"Latitude\":40.8759325,\"Longitude\":-74.5423796,\"Status\":\"Delivered\"}],\"DeliveredWhen\":\"2013-01-03T09:05:00\",\"ReceivedBy\":\"Aakarsha Nookala\"}"	2013-01-03T09:05:00.000+02:00	Aakarsha Nookala	17	2013-01-03T07:00:00.000+02:00	2014
67	148	1	67	3	1295	1001	6	2	2013-01-02	15084	false	""	""	Unit 170, 1951 Rozitis Lane	""	1	0	""	""	"{\"Events\": [{ \"Event\":\"Ready for collection\",\"EventTime\":\"2013-01-02T12:00:00\",\"ConNote\":\"EAN-125-1117\"},{ \"Event\":\"DeliveryAttempt\",\"EventTime\":\"2013-01-03T09:10:00\",\"ConNote\":\"EAN-125-1117\",\"DriverID\":17,\"Latitude\":43.4710944,\"Longitude\":-89.7442907,\"Status\":\"Delivered\"}],\"DeliveredWhen\":\"2013-01-03T09:10:00\",\"ReceivedBy\":\"Marcella Napolitani\"}"	2013-01-03T09:10:00.000+02:00	Marcella Napolitani	17	2013-01-03T07:00:00.000+02:00	2014
68	972	972	68	3	3172	3172	3	2	2013-01-02	11389	false	""	""	Suite 23, 1017 Juniskyzy Boulevard	""	1	0	""	""	"{\"Events\": [{ \"Event\":\"Ready for collection\",\"EventTime\":\"2013-01-02T12:00:00\",\"ConNote\":\"EAN-125-1118\"},{ \"Event\":\"DeliveryAttempt\",\"EventTime\":\"2013-01-03T09:15:00\",\"ConNote\":\"EAN-125-1118\",\"DriverID\":17,\"Latitude\":34.6391501,\"Longitude\":-120.4579409,\"Status\":\"Delivered\"}],\"DeliveredWhen\":\"2013-01-03T09:15:00\",\"ReceivedBy\":\"Lakshmi Benipal\"}"	2013-01-03T09:15:00.000+02:00	Lakshmi Benipal	17	2013-01-03T07:00:00.000+02:00	2014
69	567	401	69	3	2333	2001	20	2	2013-01-02	12559	false	""	""	Suite 42, 1876 Bhamidipati Crescent	""	1	0	""	""	"{\"Events\": [{ \"Event\":\"Ready for collection\",\"EventTime\":\"2013-01-02T12:00:00\",\"ConNote\":\"EAN-125-1119\"},{ \"Event\":\"DeliveryAttempt\",\"EventTime\":\"2013-01-03T09:20:00\",\"ConNote\":\"EAN-125-1119\",\"DriverID\":17,\"Latitude\":40.8042239,\"Longitude\":-82.1957120,\"Status\":\"Delivered\"}],\"DeliveredWhen\":\"2013-01-03T09:20:00\",\"ReceivedBy\":\"Severins Polis\"}"	2013-01-03T09:20:00.000+02:00	Severins Polis	17	2013-01-03T07:00:00.000+02:00	2014
70	92	1	70	3	1183	1001	6	2	2013-01-02	19457	false	""	""	Shop 104, 1889 Smirnov Road	""	2	0	""	""	"{\"Events\": [{ \"Event\":\"Ready for collection\",\"EventTime\":\"2013-01-02T12:00:00\",\"ConNote\":\"EAN-125-1120\"},{ \"Event\":\"DeliveryAttempt\",\"EventTime\":\"2013-01-03T09:25:00\",\"ConNote\":\"EAN-125-1120\",\"DriverID\":17,\"Latitude\":34.8778952,\"Longitude\":-82.4240114,\"Status\":\"Delivered\"}],\"DeliveredWhen\":\"2013-01-03T09:25:00\",\"ReceivedBy\":\"Coralie Emond\"}"	2013-01-03T09:25:00.000+02:00	Coralie Emond	17	2013-01-03T07:00:00.000+02:00	2014
71	811	811	71	3	3011	3011	8	2	2013-01-02	18468	false	""	""	Shop 2, 1118 Hanak Lane	""	2	0	""	""	"{\"Events\": [{ \"Event\":\"Ready for collection\",\"EventTime\":\"2013-01-02T12:00:00\",\"ConNote\":\"EAN-125-1121\"},{ \"Event\":\"DeliveryAttempt\",\"EventTime\":\"2013-01-03T09:30:00\",\"ConNote\":\"EAN-125-1121\",\"DriverID\":17,\"Latitude\":29.8682764,\"Longitude\":-94.8327007,\"Status\":\"Delivered\"}],\"DeliveredWhen\":\"2013-01-03T09:30:00\",\"ReceivedBy\":\"Surendra Sahu\"}"	2013-01-03T09:30:00.000+02:00	Surendra Sahu	17	2013-01-03T07:00:00.000+02:00	2014
72	10	1	72	3	1019	1001	15	2	2013-01-02	14486	false	""	""	Unit 67, 372 Joo Lane	""	2	0	""	""	"{\"Events\": [{ \"Event\":\"Ready for collection\",\"EventTime\":\"2013-01-02T12:00:00\",\"ConNote\":\"EAN-125-1122\"},{ \"Event\":\"DeliveryAttempt\",\"EventTime\":\"2013-01-03T09:35:00\",\"ConNote\":\"EAN-125-1122\",\"DriverID\":17,\"Latitude\":47.1697143,\"Longitude\":-98.4598177,\"Status\":\"Delivered\"}],\"DeliveredWhen\":\"2013-01-03T09:35:00\",\"ReceivedBy\":\"Siddhartha Parkar\"}"	2013-01-03T09:35:00.000+02:00	Siddhartha Parkar	17	2013-01-03T07:00:00.000+02:00	2014
73	431	401	73	3	2061	2001	16	2	2013-01-02	18036	false	""	""	Unit 193, 583 Aluri Road	""	2	0	""	""	"{\"Events\": [{ \"Event\":\"Ready for collection\",\"EventTime\":\"2013-01-02T12:00:00\",\"ConNote\":\"EAN-125-1123\"},{ \"Event\":\"DeliveryAttempt\",\"EventTime\":\"2013-01-03T09:40:00\",\"ConNote\":\"EAN-125-1123\",\"DriverID\":17,\"Latitude\":18.0597925,\"Longitude\":-65.9092860,\"Comment\":\"Receiver not present\"}],\"DeliveredWhen\":\"2013-01-03T09:40:00\",\"ReceivedBy\":\"Selma Seppanen\"}"	2013-01-03T09:40:00.000+02:00	Selma Seppanen	17	2013-01-03T07:00:00.000+02:00	2014
74	908	908	74	3	3108	3108	6	2	2013-01-02	13079	false	""	""	Shop 13, 885 Das Street	""	1	0	""	""	"{\"Events\": [{ \"Event\":\"Ready for collection\",\"EventTime\":\"2013-01-02T12:00:00\",\"ConNote\":\"EAN-125-1124\"},{ \"Event\":\"DeliveryAttempt\",\"EventTime\":\"2013-01-03T09:45:00\",\"ConNote\":\"EAN-125-1124\",\"DriverID\":17,\"Latitude\":47.8856515,\"Longitude\":-122.3051342,\"Status\":\"Delivered\"}],\"DeliveredWhen\":\"2013-01-03T09:45:00\",\"ReceivedBy\":\"Sumati Bhat\"}"	2013-01-03T09:45:00.000+02:00	Sumati Bhat	17	2013-01-03T07:00:00.000+02:00	2014
